Id,SalePrice
2760,139999.9999999999
2761,154499.99999999988
2762,154499.99999999988
2763,172500.00000000003
2764,194999.99999999994
2765,244399.9999999998
2766,119000.0000000001
2767,93500.00000000007
2768,115000.00000000009
2769,154499.99999999988
2770,141000.0
2771,137000.00000000012
2772,116500.00000000001
2773,256000.00000000012
2774,115000.00000000009
2775,120000.00000000006
2776,109999.99999999991
2777,141000.0
2778,141000.0
2779,107000.00000000003
2780,113000.0
2781,119500.0
2782,85000.0
2783,107000.00000000003
2784,129499.99999999991
2785,157499.99999999994
2786,113000.0
2787,127499.99999999991
2788,107900.00000000003
2789,263000.00000000023
2790,154900.00000000006
2791,124999.99999999991
2792,85000.0
2793,165000.00000000006
2794,106500.0
2795,115000.00000000009
2796,99900.0
2797,214000.0000000001
2798,107000.00000000003
2799,105000.00000000004
2800,85999.99999999994
2801,126000.00000000007
2802,124000.0000000001
2803,150900.00000000012
2804,149499.99999999988
2805,101000.00000000009
2806,89499.99999999997
2807,172999.99999999985
2808,151000.0000000001
2809,144000.00000000012
2810,171000.00000000003
2811,180999.99999999985
2812,128500.00000000012
2813,150900.00000000012
2814,150900.00000000012
2815,121000.0
2816,179999.99999999997
2817,169900.00000000015
2818,146999.9999999999
2819,159999.9999999999
2820,128000.00000000004
2821,99499.99999999996
2822,137899.99999999994
2823,185000.00000000006
2824,196000.00000000006
2825,172500.00000000003
2826,154000.00000000003
2827,136899.9999999999
2828,185000.00000000006
2829,200623.99999999985
2830,219210.00000000012
2831,206000.0
2832,200000.00000000006
2833,312500.00000000006
2834,201800.00000000003
2835,200999.99999999994
2836,210000.0000000001
2837,161500.00000000006
2838,156000.00000000012
2839,177000.00000000006
2840,196500.0000000001
2841,231499.99999999994
2842,192999.99999999997
2843,177499.99999999997
2844,151000.0000000001
2845,137000.00000000012
2846,223500.0
2847,211000.00000000017
2848,237000.00000000003
2849,210000.0000000001
2850,354000.0000000002
2851,210000.0000000001
2852,271900.0000000001
2853,200000.00000000006
2854,131500.0000000001
2855,196500.0000000001
2856,196500.0000000001
2857,186499.99999999985
2858,191999.99999999994
2859,105000.00000000004
2860,127499.99999999991
2861,158000.00000000012
2862,225000.00000000015
2863,116500.00000000001
2864,319999.9999999998
2865,139999.9999999999
2866,130000.00000000006
2867,83499.99999999993
2868,134899.9999999999
2869,105000.00000000004
2870,141000.0
2871,85000.0
2872,60000.00000000002
2873,139999.9999999999
2874,139999.9999999999
2875,126999.99999999996
2876,141000.0
2877,128000.00000000004
2878,200100.0000000001
2879,139999.9999999999
2880,124000.0000000001
2881,200499.99999999997
2882,136899.9999999999
2883,163999.99999999985
2884,189950.00000000012
2885,239000.00000000003
2886,193499.99999999997
2887,105000.00000000004
2888,129000.00000000006
2889,60000.00000000002
2890,113000.0
2891,159999.9999999999
2892,35311.000000000015
2893,154900.00000000006
2894,37899.99999999998
2895,306999.9999999998
2896,275000.00000000006
2897,193999.99999999997
2898,144999.99999999994
2899,317999.99999999994
2900,161500.00000000006
2901,179999.99999999997
2902,175000.00000000003
2903,310000.0
2904,402860.9999999998
2905,100000.00000000001
2906,187500.00000000006
2907,105000.00000000004
2908,137000.00000000012
2909,142999.9999999999
2910,84500.00000000004
2911,83499.99999999993
2912,139900.00000000012
2913,90999.99999999996
2914,37899.99999999998
2915,37899.99999999998
2916,83499.99999999993
2917,158999.99999999997
2918,93500.00000000007
2919,222500.00000000012
